pdb_id,ligand,source,scenario,pose_name,pose_path,status,method,rmsd_angstrom,n_atoms_ref,n_atoms_pose,n_atoms_mapped,mapping_coverage,ref_residue,pose_residue,error
7JNZ,VGV,diffdock_sdf,diffdock,rank4_confidence0.10|idx_4,output/diffdock_workflow/poses/7JNZ/complex_0/rank4_confidence0.10.sdf,ok,element_sorted_fallback,2.688539493255396,18.0,18.0,18.0,1.0,VGV|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7JNZ,VGV,diffdock_complex_pdb,diffdock,7JNZ_diffdock_complex,output/diffdock_workflow/complexes/7JNZ_diffdock_complex.pdb,ok,rdkit_best_rms,0.8545675178244905,18.0,18.0,18.0,1.0,VGV|A|303,UNL|L|1,
7JNZ,VGV,boltz_cif,crystal_pocket,7JNZ_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7JNZ_crystal_pocket/7JNZ_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.253238410388072,18.0,18.0,18.0,1.0,VGV|A|303,LIG1|VGV|1,
7JNZ,VGV,boltz_cif,default,7JNZ_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7JNZ_default/7JNZ_default_model_0.cif,ok,rdkit_best_rms,0.2831514428535005,18.0,18.0,18.0,1.0,VGV|A|303,LIG1|VGV|1,
7JNZ,VGV,boltz_cif,diffdock_pocket,7JNZ_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7JNZ_diffdock_pocket/7JNZ_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.31125549115677464,18.0,18.0,18.0,1.0,VGV|A|303,LIG1|VGV|1,
7K6I,VYV,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7K6I/complex_0/rank1.sdf,ok_low_coverage,atom_name,5.288223752443509,26.0,26.0,6.0,0.23076923076923078,VYV|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6I,VYV,diffdock_sdf,diffdock,rank1_confidence0.02|idx_1,output/diffdock_workflow/poses/7K6I/complex_0/rank1_confidence0.02.sdf,ok_low_coverage,atom_name,5.288223752443509,26.0,26.0,6.0,0.23076923076923078,VYV|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6I,VYV,diffdock_sdf,diffdock,rank2_confidence-0.02|idx_2,output/diffdock_workflow/poses/7K6I/complex_0/rank2_confidence-0.02.sdf,ok_low_coverage,atom_name,5.223106359706807,26.0,26.0,6.0,0.23076923076923078,VYV|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6I,VYV,diffdock_sdf,diffdock,rank3_confidence-0.29|idx_3,output/diffdock_workflow/poses/7K6I/complex_0/rank3_confidence-0.29.sdf,ok_low_coverage,atom_name,5.377032510431548,26.0,26.0,6.0,0.23076923076923078,VYV|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6I,VYV,diffdock_sdf,diffdock,rank4_confidence-0.32|idx_4,output/diffdock_workflow/poses/7K6I/complex_0/rank4_confidence-0.32.sdf,ok_low_coverage,atom_name,5.074430799960478,26.0,26.0,6.0,0.23076923076923078,VYV|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6I,VYV,diffdock_complex_pdb,diffdock,7K6I_diffdock_complex,output/diffdock_workflow/complexes/7K6I_diffdock_complex.pdb,ok,rdkit_best_rms,2.099667970871751,26.0,26.0,26.0,1.0,VYV|A|302,UNL|L|1,
7K6I,VYV,boltz_cif,crystal_pocket,7K6I_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6I_crystal_pocket/7K6I_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.8415365253226383,26.0,26.0,26.0,1.0,VYV|A|302,LIG1|VYV|1,
7K6I,VYV,boltz_cif,default,7K6I_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6I_default/7K6I_default_model_0.cif,ok,rdkit_best_rms,1.757681345963013,26.0,26.0,26.0,1.0,VYV|A|302,LIG1|VYV|1,
7K6I,VYV,boltz_cif,diffdock_pocket,7K6I_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6I_diffdock_pocket/7K6I_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,2.3777329498142237,26.0,26.0,26.0,1.0,VYV|A|302,LIG1|VYV|1,
7K6J,VYY,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7K6J/complex_0/rank1.sdf,ok_low_coverage,atom_name,4.457808173574774,27.0,27.0,4.0,0.14814814814814814,VYY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6J,VYY,diffdock_sdf,diffdock,rank1_confidence-0.06|idx_1,output/diffdock_workflow/poses/7K6J/complex_0/rank1_confidence-0.06.sdf,ok_low_coverage,atom_name,4.457808173574774,27.0,27.0,4.0,0.14814814814814814,VYY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6J,VYY,diffdock_sdf,diffdock,rank2_confidence-0.13|idx_2,output/diffdock_workflow/poses/7K6J/complex_0/rank2_confidence-0.13.sdf,ok_low_coverage,atom_name,4.704240618859416,27.0,27.0,4.0,0.14814814814814814,VYY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6J,VYY,diffdock_sdf,diffdock,rank3_confidence-0.23|idx_3,output/diffdock_workflow/poses/7K6J/complex_0/rank3_confidence-0.23.sdf,ok_low_coverage,atom_name,3.579725002270283,27.0,27.0,4.0,0.14814814814814814,VYY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6J,VYY,diffdock_sdf,diffdock,rank4_confidence-0.28|idx_4,output/diffdock_workflow/poses/7K6J/complex_0/rank4_confidence-0.28.sdf,ok_low_coverage,atom_name,3.6843519280224832,27.0,27.0,4.0,0.14814814814814814,VYY|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6J,VYY,diffdock_complex_pdb,diffdock,7K6J_diffdock_complex,output/diffdock_workflow/complexes/7K6J_diffdock_complex.pdb,ok,rdkit_best_rms,1.3528235272249696,27.0,27.0,27.0,1.0,VYY|A|302,UNL|L|1,
7K6J,VYY,boltz_cif,crystal_pocket,7K6J_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6J_crystal_pocket/7K6J_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.2708702828374416,27.0,27.0,27.0,1.0,VYY|A|302,LIG1|VYY|1,
7K6J,VYY,boltz_cif,default,7K6J_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6J_default/7K6J_default_model_0.cif,ok,rdkit_best_rms,1.5679175752061063,27.0,27.0,27.0,1.0,VYY|A|302,LIG1|VYY|1,
7K6J,VYY,boltz_cif,diffdock_pocket,7K6J_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6J_diffdock_pocket/7K6J_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.3770511924569542,27.0,27.0,27.0,1.0,VYY|A|302,LIG1|VYY|1,
7K6K,VZ1,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7K6K/complex_0/rank1.sdf,ok_low_coverage,atom_name,5.389574674036548,28.0,28.0,5.0,0.17857142857142858,VZ1|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6K,VZ1,diffdock_sdf,diffdock,rank1_confidence-0.40|idx_1,output/diffdock_workflow/poses/7K6K/complex_0/rank1_confidence-0.40.sdf,ok_low_coverage,atom_name,5.389574674036548,28.0,28.0,5.0,0.17857142857142858,VZ1|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6K,VZ1,diffdock_sdf,diffdock,rank2_confidence-0.43|idx_2,output/diffdock_workflow/poses/7K6K/complex_0/rank2_confidence-0.43.sdf,ok_low_coverage,atom_name,4.955945899865474,28.0,28.0,5.0,0.17857142857142858,VZ1|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6K,VZ1,diffdock_sdf,diffdock,rank3_confidence-0.46|idx_3,output/diffdock_workflow/poses/7K6K/complex_0/rank3_confidence-0.46.sdf,ok_low_coverage,atom_name,5.492500005551957,28.0,28.0,5.0,0.17857142857142858,VZ1|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6K,VZ1,diffdock_sdf,diffdock,rank4_confidence-0.49|idx_4,output/diffdock_workflow/poses/7K6K/complex_0/rank4_confidence-0.49.sdf,ok_low_coverage,atom_name,5.60523069209466,28.0,28.0,5.0,0.17857142857142858,VZ1|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6K,VZ1,diffdock_complex_pdb,diffdock,7K6K_diffdock_complex,output/diffdock_workflow/complexes/7K6K_diffdock_complex.pdb,ok,rdkit_best_rms,2.073030050601142,28.0,28.0,28.0,1.0,VZ1|A|303,UNL|L|1,
7K6K,VZ1,boltz_cif,crystal_pocket,7K6K_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6K_crystal_pocket/7K6K_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.4892949642198052,28.0,28.0,28.0,1.0,VZ1|A|303,LIG1|VZ1|1,
7K6K,VZ1,boltz_cif,default,7K6K_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6K_default/7K6K_default_model_0.cif,ok,rdkit_best_rms,1.5939814902794405,28.0,28.0,28.0,1.0,VZ1|A|303,LIG1|VZ1|1,
7K6K,VZ1,boltz_cif,diffdock_pocket,7K6K_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6K_diffdock_pocket/7K6K_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.5062895514876955,28.0,28.0,28.0,1.0,VZ1|A|303,LIG1|VZ1|1,
7K6L,VZD,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7K6L/complex_0/rank1.sdf,ok_low_coverage,atom_name,3.7492011989580973,27.0,27.0,5.0,0.18518518518518517,VZD|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6L,VZD,diffdock_sdf,diffdock,rank1_confidence-0.38|idx_1,output/diffdock_workflow/poses/7K6L/complex_0/rank1_confidence-0.38.sdf,ok_low_coverage,atom_name,3.7492011989580973,27.0,27.0,5.0,0.18518518518518517,VZD|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6L,VZD,diffdock_sdf,diffdock,rank2_confidence-0.56|idx_2,output/diffdock_workflow/poses/7K6L/complex_0/rank2_confidence-0.56.sdf,ok_low_coverage,atom_name,5.185445315394709,27.0,27.0,5.0,0.18518518518518517,VZD|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6L,VZD,diffdock_sdf,diffdock,rank3_confidence-0.63|idx_3,output/diffdock_workflow/poses/7K6L/complex_0/rank3_confidence-0.63.sdf,ok_low_coverage,atom_name,3.14849992307515,27.0,27.0,5.0,0.18518518518518517,VZD|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6L,VZD,diffdock_sdf,diffdock,rank4_confidence-0.66|idx_4,output/diffdock_workflow/poses/7K6L/complex_0/rank4_confidence-0.66.sdf,ok_low_coverage,atom_name,3.1561043083432954,27.0,27.0,5.0,0.18518518518518517,VZD|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7K6L,VZD,diffdock_complex_pdb,diffdock,7K6L_diffdock_complex,output/diffdock_workflow/complexes/7K6L_diffdock_complex.pdb,ok,rdkit_best_rms,1.4261938286691502,27.0,27.0,27.0,1.0,VZD|A|302,UNL|L|1,
7K6L,VZD,boltz_cif,crystal_pocket,7K6L_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6L_crystal_pocket/7K6L_crystal_pocket_model_0.cif,ok,rdkit_best_rms,1.5042805579988041,27.0,27.0,27.0,1.0,VZD|A|302,LIG1|VZD|1,
7K6L,VZD,boltz_cif,default,7K6L_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6L_default/7K6L_default_model_0.cif,ok,rdkit_best_rms,1.5228907233369444,27.0,27.0,27.0,1.0,VZD|A|302,LIG1|VZD|1,
7K6L,VZD,boltz_cif,diffdock_pocket,7K6L_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7K6L_diffdock_pocket/7K6L_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,1.3577183890843083,27.0,27.0,27.0,1.0,VZD|A|302,LIG1|VZD|1,
7OYP,4J8,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7OYP/complex_0/rank1.sdf,ok_low_coverage,atom_name,1.7605573508357328,11.0,11.0,6.0,0.5454545454545454,4J8|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7OYP,4J8,diffdock_sdf,diffdock,rank1_confidence0.72|idx_1,output/diffdock_workflow/poses/7OYP/complex_0/rank1_confidence0.72.sdf,ok_low_coverage,atom_name,1.7605573508357328,11.0,11.0,6.0,0.5454545454545454,4J8|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7OYP,4J8,diffdock_sdf,diffdock,rank2_confidence0.67|idx_2,output/diffdock_workflow/poses/7OYP/complex_0/rank2_confidence0.67.sdf,ok_low_coverage,atom_name,1.699950923903907,11.0,11.0,6.0,0.5454545454545454,4J8|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7OYP,4J8,diffdock_sdf,diffdock,rank3_confidence0.65|idx_3,output/diffdock_workflow/poses/7OYP/complex_0/rank3_confidence0.65.sdf,ok_low_coverage,atom_name,1.3822935703491854,11.0,11.0,6.0,0.5454545454545454,4J8|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7OYP,4J8,diffdock_sdf,diffdock,rank4_confidence0.64|idx_4,output/diffdock_workflow/poses/7OYP/complex_0/rank4_confidence0.64.sdf,ok_low_coverage,atom_name,1.3903458226074685,11.0,11.0,6.0,0.5454545454545454,4J8|A|303,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7OYP,4J8,diffdock_complex_pdb,diffdock,7OYP_diffdock_complex,output/diffdock_workflow/complexes/7OYP_diffdock_complex.pdb,ok,rdkit_best_rms,0.4044446762331336,11.0,11.0,11.0,1.0,4J8|A|303,UNL|L|1,
7OYP,4J8,boltz_cif,crystal_pocket,7OYP_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7OYP_crystal_pocket/7OYP_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.042147730978561386,11.0,11.0,11.0,1.0,4J8|A|303,LIG1|4J8|1,
7OYP,4J8,boltz_cif,default,7OYP_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7OYP_default/7OYP_default_model_0.cif,ok,rdkit_best_rms,0.4000329002265975,11.0,11.0,11.0,1.0,4J8|A|303,LIG1|4J8|1,
7OYP,4J8,boltz_cif,diffdock_pocket,7OYP_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7OYP_diffdock_pocket/7OYP_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.4047475534278256,11.0,11.0,11.0,1.0,4J8|A|303,LIG1|4J8|1,
7QGX,MLI,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7QGX/complex_0/rank1.sdf,ok,rdkit_best_rms,0.6120386112213898,7.0,7.0,7.0,1.0,MLI|A|303,SDF|LIG|1,
7QGX,MLI,diffdock_sdf,diffdock,rank1_confidence0.71|idx_1,output/diffdock_workflow/poses/7QGX/complex_0/rank1_confidence0.71.sdf,ok,rdkit_best_rms,0.6120386112213898,7.0,7.0,7.0,1.0,MLI|A|303,SDF|LIG|1,
7QGX,MLI,diffdock_sdf,diffdock,rank2_confidence0.66|idx_2,output/diffdock_workflow/poses/7QGX/complex_0/rank2_confidence0.66.sdf,ok,rdkit_best_rms,0.43798863751819156,7.0,7.0,7.0,1.0,MLI|A|303,SDF|LIG|1,
7QGX,MLI,diffdock_sdf,diffdock,rank3_confidence0.62|idx_3,output/diffdock_workflow/poses/7QGX/complex_0/rank3_confidence0.62.sdf,ok,rdkit_best_rms,0.6013460561060827,7.0,7.0,7.0,1.0,MLI|A|303,SDF|LIG|1,
7QGX,MLI,diffdock_sdf,diffdock,rank4_confidence0.60|idx_4,output/diffdock_workflow/poses/7QGX/complex_0/rank4_confidence0.60.sdf,ok,rdkit_best_rms,0.39936230577545995,7.0,7.0,7.0,1.0,MLI|A|303,SDF|LIG|1,
7QGX,MLI,diffdock_complex_pdb,diffdock,7QGX_diffdock_complex,output/diffdock_workflow/complexes/7QGX_diffdock_complex.pdb,ok_low_coverage,atom_name,1.3821903426532698,7.0,7.0,3.0,0.42857142857142855,MLI|A|303,UNL|L|1,No sub-structure match found between the reference and probe mol
7QGX,MLI,boltz_cif,crystal_pocket,7QGX_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7QGX_crystal_pocket/7QGX_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.19578955118002916,7.0,7.0,7.0,1.0,MLI|A|303,LIG1|MLI|1,
7QGX,MLI,boltz_cif,default,7QGX_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7QGX_default/7QGX_default_model_0.cif,ok,rdkit_best_rms,0.20188473710512125,7.0,7.0,7.0,1.0,MLI|A|303,LIG1|MLI|1,
7QGX,MLI,boltz_cif,diffdock_pocket,7QGX_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7QGX_diffdock_pocket/7QGX_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.25014808685370626,7.0,7.0,7.0,1.0,MLI|A|303,LIG1|MLI|1,
7RNY,65M,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7RNY/complex_0/rank1.sdf,ok,element_sorted_fallback,3.112259799141111,22.0,22.0,22.0,1.0,65M|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNY,65M,diffdock_sdf,diffdock,rank1_confidence-0.48|idx_1,output/diffdock_workflow/poses/7RNY/complex_0/rank1_confidence-0.48.sdf,ok,element_sorted_fallback,3.112259799141111,22.0,22.0,22.0,1.0,65M|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNY,65M,diffdock_sdf,diffdock,rank2_confidence-0.49|idx_2,output/diffdock_workflow/poses/7RNY/complex_0/rank2_confidence-0.49.sdf,ok,element_sorted_fallback,1.8631001938264151,22.0,22.0,22.0,1.0,65M|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNY,65M,diffdock_sdf,diffdock,rank3_confidence-0.56|idx_3,output/diffdock_workflow/poses/7RNY/complex_0/rank3_confidence-0.56.sdf,ok,element_sorted_fallback,3.4768826955761347,22.0,22.0,22.0,1.0,65M|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNY,65M,diffdock_sdf,diffdock,rank4_confidence-0.57|idx_4,output/diffdock_workflow/poses/7RNY/complex_0/rank4_confidence-0.57.sdf,ok,element_sorted_fallback,3.824226576137419,22.0,22.0,22.0,1.0,65M|A|302,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNY,65M,diffdock_complex_pdb,diffdock,7RNY_diffdock_complex,output/diffdock_workflow/complexes/7RNY_diffdock_complex.pdb,ok,rdkit_best_rms,1.8657494598742832,22.0,22.0,22.0,1.0,65M|A|302,UNL|L|1,
7RNY,65M,boltz_cif,crystal_pocket,7RNY_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7RNY_crystal_pocket/7RNY_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.8085492726491159,22.0,22.0,22.0,1.0,65M|A|302,LIG1|65M|1,
7RNY,65M,boltz_cif,default,7RNY_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7RNY_default/7RNY_default_model_0.cif,ok,rdkit_best_rms,1.744589159009129,22.0,22.0,22.0,1.0,65M|A|302,LIG1|65M|1,
7RNY,65M,boltz_cif,diffdock_pocket,7RNY_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7RNY_diffdock_pocket/7RNY_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.8094312210145571,22.0,22.0,22.0,1.0,65M|A|302,LIG1|65M|1,
7RNZ,AZI,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7RNZ/complex_0/rank1.sdf,ok,atom_name,1.0386143553299738,3.0,3.0,3.0,1.0,AZI|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNZ,AZI,diffdock_sdf,diffdock,rank1_confidence0.53|idx_1,output/diffdock_workflow/poses/7RNZ/complex_0/rank1_confidence0.53.sdf,ok,atom_name,1.0386143553299738,3.0,3.0,3.0,1.0,AZI|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNZ,AZI,diffdock_sdf,diffdock,rank2_confidence0.16|idx_2,output/diffdock_workflow/poses/7RNZ/complex_0/rank2_confidence0.16.sdf,ok,atom_name,1.0449714873570621,3.0,3.0,3.0,1.0,AZI|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNZ,AZI,diffdock_sdf,diffdock,rank3_confidence-0.48|idx_3,output/diffdock_workflow/poses/7RNZ/complex_0/rank3_confidence-0.48.sdf,ok,atom_name,0.5677216862300927,3.0,3.0,3.0,1.0,AZI|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNZ,AZI,diffdock_sdf,diffdock,rank4_confidence-0.50|idx_4,output/diffdock_workflow/poses/7RNZ/complex_0/rank4_confidence-0.50.sdf,ok,atom_name,0.7721338006273409,3.0,3.0,3.0,1.0,AZI|A|304,SDF|LIG|1,No sub-structure match found between the reference and probe mol
7RNZ,AZI,diffdock_complex_pdb,diffdock,7RNZ_diffdock_complex,output/diffdock_workflow/complexes/7RNZ_diffdock_complex.pdb,ok,atom_name,1.0419516870160657,3.0,3.0,3.0,1.0,AZI|A|304,UNL|L|1,No sub-structure match found between the reference and probe mol
7RNZ,AZI,boltz_cif,crystal_pocket,7RNZ_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7RNZ_crystal_pocket/7RNZ_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.2749084032187195,3.0,3.0,3.0,1.0,AZI|A|304,LIG1|AZI|1,
7RNZ,AZI,boltz_cif,default,7RNZ_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7RNZ_default/7RNZ_default_model_0.cif,ok,rdkit_best_rms,0.272013326954329,3.0,3.0,3.0,1.0,AZI|A|304,LIG1|AZI|1,
7RNZ,AZI,boltz_cif,diffdock_pocket,7RNZ_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7RNZ_diffdock_pocket/7RNZ_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.2778656712915686,3.0,3.0,3.0,1.0,AZI|A|304,LIG1|AZI|1,
7Y2G,BCT,diffdock_sdf,diffdock,rank1|idx_1,output/diffdock_workflow/poses/7Y2G/complex_0/rank1.sdf,ok,rdkit_best_rms,0.0680080172266698,4.0,4.0,4.0,1.0,BCT|A|303,SDF|LIG|1,
7Y2G,BCT,diffdock_sdf,diffdock,rank1_confidence0.80|idx_1,output/diffdock_workflow/poses/7Y2G/complex_0/rank1_confidence0.80.sdf,ok,rdkit_best_rms,0.0680080172266698,4.0,4.0,4.0,1.0,BCT|A|303,SDF|LIG|1,
7Y2G,BCT,diffdock_sdf,diffdock,rank2_confidence0.80|idx_2,output/diffdock_workflow/poses/7Y2G/complex_0/rank2_confidence0.80.sdf,ok,rdkit_best_rms,0.06799111056219144,4.0,4.0,4.0,1.0,BCT|A|303,SDF|LIG|1,
7Y2G,BCT,diffdock_sdf,diffdock,rank3_confidence0.79|idx_3,output/diffdock_workflow/poses/7Y2G/complex_0/rank3_confidence0.79.sdf,ok,rdkit_best_rms,0.06799737023074363,4.0,4.0,4.0,1.0,BCT|A|303,SDF|LIG|1,
7Y2G,BCT,diffdock_sdf,diffdock,rank4_confidence0.78|idx_4,output/diffdock_workflow/poses/7Y2G/complex_0/rank4_confidence0.78.sdf,ok,rdkit_best_rms,0.06798691163436078,4.0,4.0,4.0,1.0,BCT|A|303,SDF|LIG|1,
7Y2G,BCT,diffdock_complex_pdb,diffdock,7Y2G_diffdock_complex,output/diffdock_workflow/complexes/7Y2G_diffdock_complex.pdb,ok,atom_name,1.1427506291266856,4.0,4.0,3.0,0.75,BCT|A|303,UNL|L|1,No sub-structure match found between the reference and probe mol
7Y2G,BCT,boltz_cif,crystal_pocket,7Y2G_crystal_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7Y2G_crystal_pocket/7Y2G_crystal_pocket_model_0.cif,ok,rdkit_best_rms,0.058902863944762664,4.0,4.0,4.0,1.0,BCT|A|303,LIG1|BCT|1,
7Y2G,BCT,boltz_cif,default,7Y2G_default_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7Y2G_default/7Y2G_default_model_0.cif,ok,rdkit_best_rms,0.058202463872492255,4.0,4.0,4.0,1.0,BCT|A|303,LIG1|BCT|1,
7Y2G,BCT,boltz_cif,diffdock_pocket,7Y2G_diffdock_pocket_model_0|idx_0,output/boltz_results_boltz_inputs/predictions/7Y2G_diffdock_pocket/7Y2G_diffdock_pocket_model_0.cif,ok,rdkit_best_rms,0.05945615382549145,4.0,4.0,4.0,1.0,BCT|A|303,LIG1|BCT|1,
